Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Năm,Liquidity_Score,Leverage_Score,Efficiency_Score,Size_Score,Profitability_Score,Composite_Score,cluster_raw,cluster
PTL,Victory Capital,HOSE,Tài chính,2021,0.3196175522187632,-0.44708425323985,-0.3039920998304534,-1.2792121149487792,-0.1467157011492169,-0.3714773233899072,0,1
QCG,Quốc Cường Gia Lai,HOSE,Tài chính,2021,-0.7003679616077898,-0.1084062106913644,-0.2493877064351182,0.1555479321529758,-0.4698421322864917,-0.2744912157735576,1,2
SCR,TTC Land,HOSE,Tài chính,2021,-0.4408257536106161,-0.3602885554798968,-0.1696217318137729,0.2885838637102346,-0.3289059869474831,-0.2022116328283068,1,2
SGR,Địa ốc Sài Gòn,HOSE,Tài chính,2021,-0.4761900866980746,0.2129639960572934,-0.2947448482244637,-0.931735416969033,-0.1149950464627782,-0.3209402804594112,0,1
SIP,Đầu tư Sài Gòn VRG,HOSE,Tài chính,2021,1.310336468164287,0.9895788300201844,0.041540944043475,0.8450782414267477,0.2618373844825528,0.6896743736274493,1,2
SJS,SUDICO,HOSE,Tài chính,2021,-0.5950566233198239,0.2576509200799856,-0.2488201954096485,-0.0662796866873312,-0.3660484122411691,-0.2037107995155974,1,2
SZC,Sonadezi Châu Đức,HOSE,Tài chính,2021,-0.606621784114525,0.3941338764925616,-0.1794090721468357,-0.1564202331637891,0.4778342641688495,-0.0140965897527477,1,2
SZL,Sonadezi Long Thành,HOSE,Tài chính,2021,0.910395093885152,0.0267875820669701,-0.0669979160431527,-0.764163273705184,0.2152561655760833,0.0642555303559737,0,1
TCH,ĐT DV Tài chính Hoàng Huy,HOSE,Tài chính,2021,1.95098415234928,-0.6051343969625442,-0.1867383823463909,0.5059708439232917,-0.027149440420842,0.3275865553085589,0,1
TDC,Becamex TDC,HOSE,Tài chính,2021,-0.7244711479618294,0.3839863063699144,0.0567905587010742,0.057498616770167,-0.2498787552431422,-0.0952148842727632,1,2
TDH,Thủ Đức House,HOSE,Tài chính,2021,-0.6181532028795163,0.05911873202042,0.0076981614471814,-0.6683315754475051,-6.959385078782934,-1.6358105927284707,2,0
TEG,TECGROUP,HOSE,Tài chính,2021,0.0918078042937107,-0.5240355554680928,-0.1231311401896518,-1.0051633642749775,-0.1563128279723379,-0.3433670167222699,0,1
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2021,1.995645862849355,-0.5263637871278409,-0.0315000733923859,-1.0960771665439362,0.425334834587573,0.153407934074553,0,1
TIX,TANIMEX,HOSE,Tài chính,2021,1.8301285108266423,-0.5024479787109914,-0.0836607182428141,-0.9991209697205063,0.5789798435184255,0.1647757375341511,0,1
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2021,-0.1377000267414614,-0.5286054037505946,0.5549521775573114,-1.104539724544019,-0.3545199123390753,-0.3140825779635677,0,1
TN1,TNS Holdings,HOSE,Tài chính,2021,-0.2349489446624102,-0.3346952099040578,0.2410783509718546,-0.6071696813937366,0.0646396525043374,-0.1742191664968025,0,1
VHM,Vinhomes,HOSE,Tài chính,2021,-0.5502876611082365,-0.388226573828404,0.1345215471863113,2.545690856854585,1.104121002718501,0.5691638343645514,1,2
VIC,VinGroup,HOSE,Tài chính,2021,-0.479365067729199,-0.0683323619384667,0.0139469267938532,2.881340858014714,-0.8115515070282683,0.3072077696225267,1,2
VPH,Vạn Phát Hưng,HOSE,Tài chính,2021,-0.3325074500138103,-0.2895026908863551,-0.2024870181148989,-0.7756214004436388,-0.0035740428061227,-0.3207385204529651,0,1
VPI,Đầu tư Văn Phú - Invest,HOSE,Tài chính,2021,-0.1173440026551373,0.0663383177360087,-0.0342118380630842,0.4144198732813235,-0.1380764682474476,0.0382251764103326,1,2
VRC,Bất động sản và Đầu tư VRC,HOSE,Tài chính,2021,1.9218432750381456,0.4070307648327084,-0.4245263597753069,-1.9961447904823424,-0.4558647277470691,-0.1095323676267728,0,1
VRE,Vincom Retail,HOSE,Tài chính,2021,1.09832317834194,-0.5835373279685013,-0.1819094730366687,1.1339582218206403,-0.1515929862642475,0.2630483225786325,1,2
AGG,Bất động sản An Gia,HOSE,Tài chính,2022,-0.3714947074314946,0.338147922413715,0.8523689611078652,0.6882799929588994,-0.1427574517704613,0.2729089434557047,0,1
BCG,Bamboo Capital,HOSE,Tài chính,2022,-0.2929369458799368,0.0314308331606215,-0.2934997899000701,1.089123627416814,-0.0827297488259174,0.0902775951943022,0,1
BCM,Becamex IDC,HOSE,Tài chính,2022,-0.4686345556757936,0.1015691991021331,-0.2210119785476524,1.2237383306570644,0.2941656209574464,0.1859653232986395,0,1
BIC,Bảo hiểm BIDV,HOSE,Tài chính,2022,-0.3489786304995879,0.0117125322471381,-1.6621600947481123,0.2726202930910785,0.4317286190449891,-0.2590154561728989,0,1
BMI,Bảo hiểm Bảo Minh,HOSE,Tài chính,2022,-0.3883446635342245,0.124984479493045,0.6264280569143005,0.4390832625775239,0.3711939793896071,0.2346690229680504,0,1
BVH,Tập đoàn Bảo Việt,HOSE,Tài chính,2022,0.2896629472440389,2.490981773273862,-0.0869157053407505,2.2383717646447208,0.0064240454639746,0.9877049650571692,2,2
CCL,Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,HOSE,Tài chính,2022,-0.1830169541363719,-0.0223306092592356,0.2144351078587183,-0.7432848965788895,0.2644309018022431,-0.0939532900627071,1,0
CKG,Xây dựng Kiên Giang,HOSE,Tài chính,2022,-0.3982556346992852,0.5611588002256553,0.0645281698186295,-0.0153556755321099,0.4519214807203082,0.1327994281066395,0,1
CRE,Bất động sản Thế Kỷ,HOSE,Tài chính,2022,-0.0201605452751177,-0.306821663758125,0.3187849847952799,0.3950469340582423,-0.0340928067060147,0.0705513806228529,0,1
CRV,Tập đoàn Bất động sản CRV,HOSE,Tài chính,2022,0.1699676336862759,-0.4176143484819822,-0.1524596360124538,0.1782578724329609,0.2686614417093476,0.0093625926668296,0,1
D2D,Phát triển Đô thị số 2,HOSE,Tài chính,2022,0.7217929445580734,-0.2731562870584543,-0.2948376720016701,-1.0503574936619655,-0.1714700557290194,-0.2136057127786071,1,0
DIG,DIC Corp,HOSE,Tài chính,2022,-0.208980131147096,2.9068247133203378,-0.2464428278284462,0.4617559365039905,-0.1357889943277921,0.5554737393041989,2,2
DRH,DRH Holdings,HOSE,Tài chính,2022,-0.4420428672125774,-0.1484782995895435,-0.3378884391996674,-0.9656140662711544,-0.3211346931027788,-0.4430316730751443,1,0
DTA,BĐS Đệ Tam,HOSE,Tài chính,2022,-0.5859747468263908,0.8976335203535727,-0.1331220165773995,-1.336431305958789,-0.1028643043778308,-0.2521517706773674,1,0
DXG,Địa ốc Đất Xanh,HOSE,Tài chính,2022,-0.2705438300619835,-0.6821904627640216,-0.1434826904257677,1.0127160744574517,-0.0607622480611894,-0.0288526313711021,0,1
DXS,Dịch vụ BĐS Đất Xanh,HOSE,Tài chính,2022,-0.1936453866312492,-0.1448943722745064,-0.0305006021313926,0.7168994568433724,0.1274005371509037,0.0950519265914255,0,1
FIR,Địa ốc First Real,HOSE,Tài chính,2022,-0.1460100099752991,-0.2412559191992993,0.1676414909457036,-0.8448237093492338,0.7576930126089559,-0.0613510269938345,1,0
FIT,Tập đoàn F.I.T,HOSE,Tài chính,2022,0.6061900657932022,-0.4432280237760657,-0.0036786751668536,0.20029323659069,-0.211749306106889,0.0295654594668167,0,1
HDC,Phát triển Nhà BR-VT,HOSE,Tài chính,2022,-0.4294149298962619,-0.0621112909782318,0.0417400965881435,-0.070444726111439,1.1375711649992366,0.1234680629202894,0,1
HDG,Tập đoàn Hà Đô,HOSE,Tài chính,2022,-0.348139998705065,-0.0934626052046472,-0.0466162429245889,0.6461695457047651,1.0571840389763068,0.2430269475693541,0,1
HPX,Đầu tư Hải Phát,HOSE,Tài chính,2022,-0.414998395696901,-0.0114358890924863,-0.2246549133293486,0.1802211462299886,-0.4358631929713197,-0.1813462489720134,0,1
HQC,Địa ốc Hoàng Quân,HOSE,Tài chính,2022,-0.3680436739607572,-1.9886209771734773,-0.2975304179169818,-0.3237012412913097,-0.2791334528223598,-0.6514059526329772,1,0
HTN,Hưng Thịnh Incons,HOSE,Tài chính,2022,-0.4306584857326305,1.045008749443811,0.5549331227203075,0.5862844802748008,-0.1242763830443071,0.3262582967323963,0,1
IBC,Đầu tư APAX Holdings,HOSE,Tài chính,2022,-0.105918028455071,0.2948780427305899,-0.0024020998005002,-0.0487297445574481,-0.6405341568678831,-0.1005411973900625,0,1
IJC,Becamex IJC,HOSE,Tài chính,2022,-0.3767838288379774,-0.2833341696497305,0.0825943226058961,0.1826524376011058,0.6909106208275109,0.0592078765093609,0,1
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,2022,-0.4884463509642711,-0.2056456226554415,-0.1092175638836387,-0.2192405857459029,0.1960321348753238,-0.165303597674786,0,1
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,2022,-0.1369091289523177,-0.1830465694570535,-0.4183028924449424,0.5761571368153683,0.6560125419585608,0.0987822175839231,0,1
KDH,Nhà Khang Điền,HOSE,Tài chính,2022,0.6025737494303469,-0.2268142639308948,-0.1923736089148385,0.71478237116736,0.3955072419568882,0.2587350979417723,0,1
KHG,Tập đoàn Khải Hoàn Land,HOSE,Tài chính,2022,-0.3739921407667952,-0.3878356636181886,1.997068318749505,0.1149088181873237,0.4383910349594853,0.3577080735022661,0,1
KOS,Công ty KOSY,HOSE,Tài chính,2022,-0.3147615875878363,-0.3525560916073056,0.0119755789071498,-0.0292041234306038,-0.2609404404082609,-0.1890973328253713,0,1
LDG,Đầu tư LDG,HOSE,Tài chính,2022,-0.249834870788097,-0.2430183328795566,-0.010643508925335,-0.3926706461759794,-0.3133134111510992,-0.2418961539840134,1,0
LEC,BĐS Điện lực Miền Trung,HOSE,Tài chính,2022,-0.4018381042997475,0.0215249640140279,-0.2216769088498192,-1.058231359043395,-0.4555468906788493,-0.4231536597715566,1,0
LGL,Long Giang Land,HOSE,Tài chính,2022,-0.4268894638992528,-0.1323188976424477,-0.1931148521906361,-0.9297739243044064,-0.2540345839223058,-0.3872263443918098,1,0
LHG,KCN Long Hậu,HOSE,Tài chính,2022,-0.1315812981306146,-0.2038068064369807,-0.0819944345022601,-0.4080332184561547,0.638984818115275,-0.037286187882147,1,0
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2022,-0.4835453611796956,0.735665651463651,0.3048465805133577,0.4585885022286589,0.0994893071814562,0.2230089360414856,0,1
NBB,577 CORP,HOSE,Tài chính,2022,-0.4237469188897748,0.2007647577046943,-0.3411470598764068,-0.223079837549804,-0.3018564242275038,-0.217813096567759,0,1
NLG,BĐS Nam Long,HOSE,Tài chính,2022,-0.0813785727870668,-0.1504339105204559,-0.1501443806666303,0.9064403905333804,0.147897242461969,0.1344761538042393,0,1
NTL,Đô thị Từ Liêm,HOSE,Tài chính,2022,-0.2036746375691792,-0.4062364492711118,-0.0496293118923659,-0.7440754539150252,0.425071487134646,-0.1957088731026072,1,0
NVL,Đầu tư Địa ốc No Va (Novaland),HOSE,Tài chính,2022,-0.2815892972926202,0.2083109772620509,-0.3901364890934572,1.9665780156467,-0.0540502667327549,0.2898225879579837,2,2
NVT,Ninh Vân Bay,HOSE,Tài chính,2022,-0.3215752197376308,-0.1259729737918066,0.0869114303723299,-0.9365384403954446,-0.1149852186745445,-0.2824320844454193,1,0
OGC,Tập đoàn Đại Dương,HOSE,Tài chính,2022,0.1709838427508617,0.0985673431234762,0.1350534500072165,-0.2787014663349454,0.0067476303980314,0.026530159988928,1,0
PDR,BĐS Phát Đạt,HOSE,Tài chính,2022,-0.4411465949103408,0.0399726712917869,-0.3058315733891137,0.5528797237494362,0.6138161955317963,0.0919380844547129,0,1
PGI,Bảo hiểm PJICO,HOSE,Tài chính,2022,-0.4497185781545852,0.5187163800132862,0.3710472833381321,0.3185290956679902,0.3074379510403792,0.2132024263810405,0,1
PTL,Victory Capital,HOSE,Tài chính,2022,0.0328133163059148,-0.4273481265077689,-0.3039048702843884,-1.595866755482445,-2.758419257127851,-1.0105451386193078,1,0
QCG,Quốc Cường Gia Lai,HOSE,Tài chính,2022,-0.5387459695056739,0.3042403439287942,-0.2219089830971901,0.2102088385792928,-0.2746705422108591,-0.1041752624611272,0,1
SCR,TTC Land,HOSE,Tài chính,2022,-0.3507659398037856,-0.2887547314980566,-0.3057103033375291,0.1044807136655119,-0.236814096362708,-0.2155128714673134,0,1
SGR,Địa ốc Sài Gòn,HOSE,Tài chính,2022,-0.153817354748847,-0.1086411926922928,0.1618069752287099,-0.5413896682867229,1.288209690468879,0.1292336899939452,1,0
SIP,Đầu tư Sài Gòn VRG,HOSE,Tài chính,2022,0.6233004930212872,0.8451626303279425,0.0880722126834836,0.8720702728036107,1.0264053966548186,0.6910022010982285,0,1
SJS,SUDICO,HOSE,Tài chính,2022,-0.5623489331116761,0.140009722465663,-0.3426175461975131,-0.2586489925167911,0.0246489637374496,-0.1997913571245735,0,1
SZC,Sonadezi Châu Đức,HOSE,Tài chính,2022,-0.4663677264843652,0.4887450998400295,0.057992911686143,-0.0571672752763902,0.3788281981912074,0.0804062415913249,0,1
SZL,Sonadezi Long Thành,HOSE,Tài chính,2022,0.5031762854371161,0.2314929731221673,-0.0243839982508618,-0.6758712504096591,0.6367068742109708,0.1342241768219466,1,0
TCH,ĐT DV Tài chính Hoàng Huy,HOSE,Tài chính,2022,0.5909067271382042,-0.4142414961522169,-0.106777612286676,0.5482627585324888,0.0307127419890753,0.1297726238441751,0,1
TDC,Becamex TDC,HOSE,Tài chính,2022,-0.5061090989000562,0.1258269043006867,0.6735814394134595,0.0595046486077431,-0.1662066810630199,0.0373194424717626,0,1
TDH,Thủ Đức House,HOSE,Tài chính,2022,-0.4881552893568612,0.8440063966479605,-0.0325737956381658,-1.0306869104797542,-0.2141518639465172,-0.1843122925546675,1,0
TEG,TECGROUP,HOSE,Tài chính,2022,0.0242686481942858,-0.4169820088390335,-0.1486405866298696,-1.010562699574805,0.0975917421666792,-0.2908649809365486,1,0
TIP,PT KCN Tín Nghĩa,HOSE,Tài chính,2022,3.5359195448996927,-0.4673498104344037,-0.2655037635901465,-0.8476941627014014,0.3287007209769418,0.4568145058301366,1,0
TIX,TANIMEX,HOSE,Tài chính,2022,0.6386541100590156,-0.3822189781162163,-0.0567738537418587,-1.0146123367510445,0.7582809091400408,-0.0113340298820126,1,0
TLD,ĐT XD và PT Đô thị Thăng Long,HOSE,Tài chính,2022,0.0932320740546472,-0.4047376218237695,0.4053032920839157,-0.8276180988542506,-0.1786595212736632,-0.1824959751626241,1,0
TN1,TNS Holdings,HOSE,Tài chính,2022,0.981910486655974,0.1344214626286861,0.49304306356102,-0.5117579076227549,0.1094445030903933,0.2414123216626636,1,0
VHM,Vinhomes,HOSE,Tài chính,2022,-0.4595783329521015,-0.0421235358652462,-0.1666277026135294,2.5641041531562365,0.9779037388199971,0.5747356641090713,2,2
VIC,VinGroup,HOSE,Tài chính,2022,-0.4652333708572377,1.159274084573513,-0.1653446888922247,2.8654618042690423,-0.2461165386584148,0.6296082580869355,2,2
VPH,Vạn Phát Hưng,HOSE,Tài chính,2022,-0.4047494869713355,-0.2671581583697738,-0.333019618849565,-0.8865784173715161,-0.1746066493676849,-0.413222466185975,1,0
VPI,Đầu tư Văn Phú - Invest,HOSE,Tài chính,2022,-0.2239818140651331,0.3783575144817907,-0.1280500513618831,0.3957978952708884,0.4671624103579314,0.1778571909367188,0,1
VRC,Bất động sản và Đầu tư VRC,HOSE,Tài chính,2022,-0.2666122068014449,-0.3821934743841561,-0.4559861177287784,-1.990136299429988,0.8647175865017003,-0.4460421023685333,1,0
VRE,Vincom Retail,HOSE,Tài chính,2022,0.3401372389334516,-0.4367969083563972,-0.0896381717882106,1.2142932098510892,0.4553466413873708,0.2966684020054607,0,1
AGG,Bất động sản An Gia,HOSE,Tài chính,2023,-0.193068191167838,0.1994568564401602,0.4794387600837796,0.5335003446882752,0.521029475107218,0.308071449030319,0,2
BCG,Bamboo Capital,HOSE,Tài chính,2023,-0.1998864392435897,-0.1127845687043647,-0.3401688561221517,1.0533827141886158,-0.4232743233770872,-0.0045462946517154,0,2
BCM,Becamex IDC,HOSE,Tài chính,2023,-0.2434703991223114,0.0279958448353274,-0.2003690662723851,1.307792468516337,0.3360695829446836,0.2456036861803302,0,2
BIC,Bảo hiểm BIDV,HOSE,Tài chính,2023,-0.2163867368083261,0.0117442995566677,-1.1805467357976824,0.4452343469378844,0.6311979399941985,-0.0617513772234516,0,2
BMI,Bảo hiểm Bảo Minh,HOSE,Tài chính,2023,-0.216612292060971,-0.0099400499458672,0.7992142365152319,0.4869683806285134,0.3647555635765067,0.2848771677426828,0,2
BVH,Tập đoàn Bảo Việt,HOSE,Tài chính,2023,-0.0329200828883962,2.5998388143372497,-0.0692206990844541,2.206129567911617,-0.123606526032498,0.9160442148487038,0,2
CCL,ĐT & PT Đô thị Dầu khí Cửu Long,HOSE,Tài chính,2023,-0.1046411806715891,-0.3498887272695629,0.0383350138913233,-0.8201296184085966,0.2726231180863565,-0.1927402788744137,2,1
CKG,Xây dựng Kiên Giang,HOSE,Tài chính,2023,-0.2366939847079527,0.2726340457722228,0.0204345067582927,0.02460017376732,0.2045449247136086,0.0571039332606982,2,1
CRE,Bất động sản Thế Kỷ,HOSE,Tài chính,2023,-0.0248538054396486,-0.5179261658673826,-0.2753688518503037,0.0770929784803409,-0.4964577155945104,-0.2475027120543008,2,1
CRV,Tập đoàn Bất động sản CRV,HOSE,Tài chính,2023,-0.1947167083202147,-0.3720498902657313,0.2759411930035891,0.4779885258759926,0.4727034447508706,0.1319733130089012,0,2
D2D,Phát triển Đô thị số 2,HOSE,Tài chính,2023,-0.030674728707789,-0.3585265361601282,-0.0908075739128083,-0.8375146214822653,-0.2365454150373247,-0.3108137750600631,2,1
DIG,DIC Corp,HOSE,Tài chính,2023,-0.1742708694602194,-0.0947042800566339,-0.3954186787709123,0.3939389919026579,-0.3746904474233434,-0.1290290567616902,0,2
DRH,DRH Holdings,HOSE,Tài chính,2023,-0.2363258366807941,-0.0295080054799771,-0.4608021199563918,-1.2877311800488107,-2.870963368003604,-0.9770661020339156,1,0
DTA,BĐS Đệ Tam,HOSE,Tài chính,2023,-0.2764782118716296,0.2574913651297928,-0.1458242162599233,-1.2743503777364076,-0.458714607162263,-0.3795752095800861,2,1
DXG,Địa ốc Đất Xanh,HOSE,Tài chính,2023,-0.2003837728144091,-0.2439753237930996,-0.2615184596822536,0.906069195453425,-0.410718461839137,-0.0421053645350948,0,2
DXS,Dịch vụ BĐS Đất Xanh,HOSE,Tài chính,2023,-0.1821647288396146,-0.286503238994049,-0.2677678330899269,0.5355610666953695,-0.6748845017116002,-0.1751518471879642,0,2
FIR,Địa ốc First Real,HOSE,Tài chính,2023,-0.2078323995299252,-0.3265820286010117,-0.1005345411934025,-0.9263211420565908,-0.3296746936376454,-0.3781889610037151,2,1
HDC,Phát triển Nhà BR-VT,HOSE,Tài chính,2023,-0.2525473588802869,-0.0478178223672136,-0.2397819190220026,-0.1496434816430938,0.0233666698216431,-0.1332847824181907,2,1
HDG,Tập đoàn Hà Đô,HOSE,Tài chính,2023,-0.2090267093620701,-0.2424019866283369,-0.0964569890598518,0.6068778594471389,0.5001864197946027,0.1118357188382965,0,2
HPX,Đầu tư Hải Phát,HOSE,Tài chính,2023,-0.2222756244729869,-0.1733730930120915,-0.0939711149266189,0.2801610828524162,-0.2113958543004126,-0.0841709207719387,0,2
HQC,Địa ốc Hoàng Quân,HOSE,Tài chính,2023,-0.2177859078883073,4.121194103360245,-0.200330270842219,-0.2100172349635708,-0.4874143180438271,0.6011292743244641,1,0
HTN,Hưng Thịnh Incons,HOSE,Tài chính,2023,-0.2261132162411968,0.8035137206991162,0.1064684418914689,0.3709507010825828,-0.2870334801666462,0.153557233453065,0,2
IJC,Becamex IJC,HOSE,Tài chính,2023,-0.2232606077137768,-0.3564517758159854,-0.0173950668339251,0.1622612745227475,0.4505146816689484,0.0031337011656017,2,1
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,2023,-0.2315156145840343,-0.2668359120510456,-0.2294798965829739,-0.2504134090061707,-0.1521566978625929,-0.2260803060173635,2,1
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,2023,-0.1165200672072762,-0.3635549448968017,-0.181527891545255,1.062058180441146,0.5480663730674227,0.1897043299718471,0,2
KDH,Nhà Khang Điền,HOSE,Tài chính,2023,-0.045609238010481,-0.3412354413150631,-0.2714889035071705,0.729605916765836,-0.0354770066889102,0.0071590654488422,0,2
KHG,Tập đoàn Khải Hoàn Land,HOSE,Tài chính,2023,-0.1804053435979216,-0.5187042167499578,0.6573348677016263,-0.2240013530509093,-0.4359787821676371,-0.1403509655729599,2,1
KOS,Công ty KOSY,HOSE,Tài chính,2023,-0.2106609037218113,-0.2473358435312721,0.0250369097170574,0.0285477622688644,-0.4264635099326438,-0.166175117039961,2,1
LEC,BĐS Điện lực Miền Trung,HOSE,Tài chính,2023,-0.2124900657217087,-0.0984769550294382,-0.3247122558965988,-1.154074033925694,-1.0955914134907487,-0.5770689448128377,2,1
